Date,Speed (m/s),Direction (º),Energy (kWh)
23/04/2020 19:20:00,"2,23",52,"0,00"
23/04/2020 19:30:00,"1,99",48,"0,00"
23/04/2020 19:40:00,"2,12",50,"0,00"
23/04/2020 19:50:00,"2,09",52,"0,00"
23/04/2020 20:00:00,"2,74",53,"0,00"
23/04/2020 20:10:00,"1,74",52,"0,00"
23/04/2020 20:20:00,"0,87",48,"0,00"
23/04/2020 20:30:00,"0,57",49,"0,00"
23/04/2020 20:40:00,"0,76",49,"0,00"
23/04/2020 20:50:00,"1,63",50,"0,00"
23/04/2020 21:00:00,"1,46",52,"0,00"
23/04/2020 21:10:00,"0,47",52,"0,00"
23/04/2020 21:20:00,"0,35",50,"0,00"
23/04/2020 21:30:00,"0,89",50,"0,00"
23/04/2020 21:40:00,"1,66",50,"0,00"
23/04/2020 21:50:00,"2,86",49,"0,00"
23/04/2020 22:00:00,"3,29",48,"0,00"
23/04/2020 22:10:00,"3,32",47,"0,00"
23/04/2020 22:20:00,"3,74",47,"0,00"
23/04/2020 22:30:00,"3,73",47,"0,00"
23/04/2020 22:40:00,"4,05",47,"0,57"
23/04/2020 22:50:00,"4,15",47,"27,32"
23/04/2020 23:00:00,"4,11",48,"10,64"
23/04/2020 23:10:00,"4,17",48,"32,33"
23/04/2020 23:20:00,"4,58",48,"85,25"
23/04/2020 23:30:00,"4,77",48,"114,92"
23/04/2020 23:40:00,"4,78",48,"133,86"
23/04/2020 23:50:00,"4,43",47,"113,75"
24/04/2020 00:00:00,"4,03",47,"71,25"
24/04/2020 00:10:00,"4,29",46,"74,33"
24/04/2020 00:20:00,"4,23",45,"91,11"
24/04/2020 00:30:00,"3,77",44,"17,30"
24/04/2020 00:40:00,"3,98",44,"8,41"
24/04/2020 00:50:00,"4,03",44,"30,62"
24/04/2020 01:00:00,"3,65",44,"7,02"
24/04/2020 01:10:00,"3,60",43,"1,07"
24/04/2020 01:20:00,"3,16",45,"0,04"
24/04/2020 01:30:00,"3,33",41,"0,00"
24/04/2020 01:40:00,"3,33",43,"0,62"
24/04/2020 01:50:00,"3,39",43,"0,65"
24/04/2020 02:00:00,"3,05",45,"0,00"
24/04/2020 02:10:00,"2,58",42,"0,00"
24/04/2020 02:20:00,"2,88",43,"0,00"
24/04/2020 02:30:00,"2,78",45,"0,00"
24/04/2020 02:40:00,"3,34",44,"0,00"
24/04/2020 02:50:00,"3,40",44,"0,00"
24/04/2020 03:00:00,"2,97",44,"0,00"
24/04/2020 03:10:00,"2,51",45,"0,00"
24/04/2020 03:20:00,"1,09",56,"0,00"
24/04/2020 03:30:00,"1,38",61,"0,00"
24/04/2020 03:40:00,"1,19",62,"0,00"
24/04/2020 03:50:00,"0,88",59,"0,00"
24/04/2020 04:00:00,"0,53",60,"0,00"
24/04/2020 04:10:00,"0,91",58,"0,00"
24/04/2020 04:20:00,"0,35",59,"0,00"
24/04/2020 04:30:00,"0,35",59,"0,00"
24/04/2020 04:40:00,"0,35",58,"0,00"
24/04/2020 04:50:00,"0,54",56,"0,00"
24/04/2020 05:00:00,"1,50",47,"0,00"
24/04/2020 05:10:00,"0,85",41,"0,00"
24/04/2020 05:20:00,"1,72",40,"0,00"
24/04/2020 05:30:00,"2,17",41,"0,00"
24/04/2020 05:40:00,"2,89",40,"0,00"
24/04/2020 05:50:00,"2,91",41,"0,00"
24/04/2020 06:00:00,"1,81",46,"0,00"
24/04/2020 06:10:00,"1,17",55,"0,00"
24/04/2020 06:20:00,"1,71",51,"0,00"
24/04/2020 06:30:00,"2,59",54,"0,00"
24/04/2020 06:40:00,"2,78",51,"0,00"
24/04/2020 06:50:00,"2,89",41,"0,00"
24/04/2020 07:00:00,"2,95",38,"0,00"
24/04/2020 07:10:00,"3,14",42,"0,00"
24/04/2020 07:20:00,"2,76",43,"0,00"
24/04/2020 07:30:00,"2,72",46,"0,00"
24/04/2020 07:40:00,"2,49",45,"0,00"
24/04/2020 07:50:00,"2,28",46,"0,00"
24/04/2020 08:00:00,"2,21",49,"0,00"
24/04/2020 08:10:00,"1,78",57,"0,00"
24/04/2020 08:20:00,"1,53",64,"0,00"
24/04/2020 08:30:00,"0,41",59,"0,00"
24/04/2020 08:40:00,"0,69",54,"0,00"
24/04/2020 08:50:00,"2,33",41,"0,00"
24/04/2020 09:00:00,"2,12",53,"0,00"
24/04/2020 09:10:00,"2,58",52,"0,00"
24/04/2020 09:20:00,"1,98",54,"0,00"
24/04/2020 09:30:00,"2,08",53,"0,00"
24/04/2020 09:40:00,"1,93",49,"0,00"
24/04/2020 09:50:00,"2,20",39,"0,00"
24/04/2020 10:00:00,"1,85",33,"0,00"
24/04/2020 10:10:00,"2,11",29,"0,00"
24/04/2020 10:20:00,"1,33",28,"0,00"
24/04/2020 10:30:00,"0,87",28,"0,00"
24/04/2020 10:40:00,"1,44",28,"0,00"
24/04/2020 10:50:00,"2,06",26,"0,00"
24/04/2020 11:00:00,"1,40",26,"0,00"
24/04/2020 11:10:00,"1,71",26,"0,00"
24/04/2020 11:20:00,"1,86",27,"0,00"
24/04/2020 11:30:00,"1,77",24,"0,00"
24/04/2020 11:40:00,"2,00",24,"0,00"
24/04/2020 11:50:00,"2,05",20,"0,00"
24/04/2020 12:00:00,"1,75",20,"0,00"
24/04/2020 12:10:00,"0,64",20,"0,00"
24/04/2020 12:20:00,"0,78",22,"0,00"
24/04/2020 12:30:00,"0,65",23,"0,00"
24/04/2020 12:40:00,"2,23",19,"0,00"
24/04/2020 12:50:00,"0,87",20,"0,00"
24/04/2020 13:00:00,"3,08",21,"0,00"
24/04/2020 13:10:00,"4,26",24,"0,00"
24/04/2020 13:20:00,"4,20",22,"0,00"
24/04/2020 13:30:00,"3,39",11,"0,14"
24/04/2020 13:40:00,"3,36",36,"0,92"
24/04/2020 13:50:00,"3,02",24,"0,02"
24/04/2020 14:00:00,"5,21",31,"74,31"
24/04/2020 14:10:00,"4,75",38,"50,69"
24/04/2020 14:20:00,"4,81",55,"3,76"
24/04/2020 14:30:00,"4,79",48,"17,05"
24/04/2020 14:40:00,"5,52",41,"64,39"
24/04/2020 14:50:00,"6,21",37,"102,04"
24/04/2020 15:00:00,"5,61",35,"45,43"
24/04/2020 15:10:00,"5,55",32,"31,22"
24/04/2020 15:20:00,"5,00",28,"44,05"
24/04/2020 15:30:00,"4,76",26,"31,95"
24/04/2020 15:40:00,"4,69",25,"17,20"
24/04/2020 15:50:00,"4,43",22,"6,28"
24/04/2020 16:00:00,"4,64",21,"0,09"
24/04/2020 16:10:00,"4,46",16,"1,04"
24/04/2020 16:20:00,"4,25",18,"1,09"
24/04/2020 16:30:00,"4,41",21,"0,04"
24/04/2020 16:40:00,"3,55",18,"0,00"
24/04/2020 16:50:00,"3,67",15,"0,06"
24/04/2020 17:00:00,"3,76",10,"2,25"
24/04/2020 17:10:00,"2,94",7,"0,15"
24/04/2020 17:20:00,"2,40",6,"0,00"
24/04/2020 17:30:00,"2,30",6,"0,00"
24/04/2020 17:40:00,"1,70",5,"0,00"
24/04/2020 17:50:00,"1,85",5,"0,00"
24/04/2020 18:00:00,"3,44",13,"0,00"
24/04/2020 18:10:00,"2,55",14,"0,00"
24/04/2020 18:20:00,"2,18",8,"0,00"
24/04/2020 18:30:00,"1,09",9,"0,00"
24/04/2020 18:40:00,"2,30",7,"0,00"
24/04/2020 18:50:00,"2,24",6,"0,00"
24/04/2020 19:00:00,"2,13",4,"0,00"
24/04/2020 19:10:00,"1,97",4,"0,00"
24/04/2020 19:20:00,"4,00",4,"0,00"
24/04/2020 19:30:00,"4,29",13,"1,16"
24/04/2020 19:40:00,"4,95",22,"86,29"
24/04/2020 19:50:00,"6,60",32,"254,19"
24/04/2020 20:00:00,"6,28",40,"329,65"
24/04/2020 20:10:00,"4,81",46,"128,43"
24/04/2020 20:20:00,"5,15",48,"97,11"
24/04/2020 20:30:00,"4,94",51,"83,03"
24/04/2020 20:40:00,"4,90",55,"41,49"
24/04/2020 20:50:00,"4,77",56,"23,34"
24/04/2020 21:00:00,"4,60",57,"36,70"
24/04/2020 21:10:00,"4,40",58,"45,64"
24/04/2020 21:20:00,"4,02",59,"16,05"
24/04/2020 21:30:00,"3,97",57,"6,53"
24/04/2020 21:40:00,"3,71",55,"2,43"
24/04/2020 21:50:00,"3,39",52,"0,08"
24/04/2020 22:00:00,"4,57",44,"45,55"
24/04/2020 22:10:00,"4,24",23,"3,96"
24/04/2020 22:20:00,"4,06",15,"0,49"
24/04/2020 22:30:00,"3,51",26,"6,24"
24/04/2020 22:40:00,"3,68",43,"19,14"
24/04/2020 22:50:00,"3,88",49,"42,59"
24/04/2020 23:00:00,"4,40",53,"105,51"
24/04/2020 23:10:00,"4,42",56,"90,25"
24/04/2020 23:20:00,"3,99",55,"1,35"
24/04/2020 23:30:00,"4,36",55,"0,05"
24/04/2020 23:40:00,"4,01",55,"0,52"
24/04/2020 23:50:00,"3,86",55,"0,00"
25/04/2020 00:00:00,"3,23",55,"0,00"
25/04/2020 00:10:00,"3,52",55,"0,00"
25/04/2020 00:20:00,"4,31",56,"0,04"
25/04/2020 00:30:00,"4,08",55,"0,06"
25/04/2020 00:40:00,"3,27",56,"0,00"
25/04/2020 00:50:00,"3,34",57,"0,00"
25/04/2020 01:00:00,"3,20",57,"0,00"
25/04/2020 01:10:00,"2,69",56,"0,00"
25/04/2020 01:20:00,"3,39",55,"0,00"
25/04/2020 01:30:00,"3,65",55,"0,49"
25/04/2020 01:40:00,"4,61",56,"37,09"
25/04/2020 01:50:00,"4,28",55,"68,25"
25/04/2020 02:00:00,"3,69",54,"7,42"
25/04/2020 02:10:00,"3,78",55,"0,08"
25/04/2020 02:20:00,"3,61",54,"2,58"
25/04/2020 02:30:00,"2,99",55,"0,06"
25/04/2020 02:40:00,"2,29",55,"0,00"
25/04/2020 02:50:00,"2,85",56,"0,00"
25/04/2020 03:00:00,"2,70",55,"0,00"
25/04/2020 03:10:00,"3,54",57,"0,00"
25/04/2020 03:20:00,"3,02",58,"0,00"
25/04/2020 03:30:00,"2,82",59,"0,00"
25/04/2020 03:40:00,"3,17",58,"0,00"
25/04/2020 03:50:00,"2,86",48,"0,00"
25/04/2020 04:00:00,"3,22",49,"0,01"
25/04/2020 04:10:00,"2,97",51,"2,19"
25/04/2020 04:20:00,"3,17",52,"1,13"
25/04/2020 04:30:00,"2,97",51,"1,23"
25/04/2020 04:40:00,"2,69",51,"0,01"
25/04/2020 04:50:00,"2,53",51,"0,00"
25/04/2020 05:00:00,"2,36",54,"0,00"
25/04/2020 05:10:00,"2,17",56,"0,00"
25/04/2020 05:20:00,"2,74",49,"0,00"
25/04/2020 05:30:00,"2,64",49,"0,00"
25/04/2020 05:40:00,"2,83",50,"0,02"
25/04/2020 05:50:00,"3,06",49,"0,10"
25/04/2020 06:00:00,"3,23",49,"1,16"
25/04/2020 06:10:00,"2,96",49,"7,20"
25/04/2020 06:20:00,"2,13",50,"0,00"
25/04/2020 06:30:00,"1,69",49,"0,00"
25/04/2020 06:40:00,"2,28",48,"0,00"
25/04/2020 06:50:00,"1,84",49,"0,00"
25/04/2020 07:00:00,"1,08",54,"0,00"
25/04/2020 07:10:00,"1,06",59,"0,00"
25/04/2020 07:20:00,"1,14",50,"0,00"
25/04/2020 07:30:00,"1,16",48,"0,00"
25/04/2020 07:40:00,"0,98",49,"0,00"
25/04/2020 07:50:00,"0,92",54,"0,00"
25/04/2020 08:00:00,"0,71",59,"0,00"
25/04/2020 08:10:00,"0,59",58,"0,00"
25/04/2020 08:20:00,"0,37",63,"0,00"
25/04/2020 08:30:00,"0,79",64,"0,00"
25/04/2020 08:40:00,"2,18",62,"0,00"
25/04/2020 08:50:00,"1,94",58,"0,00"
25/04/2020 09:00:00,"2,97",56,"0,00"
25/04/2020 09:10:00,"1,46",58,"0,00"
25/04/2020 09:20:00,"1,19",59,"0,00"
25/04/2020 09:30:00,"3,10",56,"0,00"
25/04/2020 09:40:00,"2,36",57,"0,00"
25/04/2020 09:50:00,"1,27",59,"0,00"
25/04/2020 10:00:00,"1,56",59,"0,00"
25/04/2020 10:10:00,"1,65",56,"0,00"
25/04/2020 10:20:00,"0,84",60,"0,00"
25/04/2020 10:30:00,"1,09",59,"0,00"
25/04/2020 10:40:00,"0,85",56,"0,00"
25/04/2020 10:50:00,"1,80",59,"0,00"
25/04/2020 11:00:00,"0,36",62,"0,00"
25/04/2020 11:10:00,"2,23",59,"0,00"
25/04/2020 11:20:00,"2,27",58,"0,00"
25/04/2020 11:30:00,"0,82",58,"0,00"
25/04/2020 11:40:00,"0,86",58,"0,00"
25/04/2020 11:50:00,"1,01",61,"0,00"
25/04/2020 12:00:00,"0,74",63,"0,00"
25/04/2020 12:10:00,"1,09",62,"0,00"
25/04/2020 12:20:00,"0,88",59,"0,00"
25/04/2020 12:30:00,"0,87",63,"0,00"
25/04/2020 12:40:00,"0,88",62,"0,00"
25/04/2020 12:50:00,"1,88",61,"0,00"
25/04/2020 13:00:00,"2,19",62,"0,00"
25/04/2020 13:10:00,"2,12",61,"0,00"
25/04/2020 13:20:00,"1,45",62,"0,00"
25/04/2020 13:30:00,"2,81",60,"0,00"
25/04/2020 13:40:00,"1,78",61,"0,00"
25/04/2020 13:50:00,"2,64",60,"0,00"
25/04/2020 14:00:00,"4,40",60,"0,00"
25/04/2020 14:10:00,"3,65",62,"0,00"
25/04/2020 14:20:00,"3,10",61,"0,00"
25/04/2020 14:30:00,"2,70",60,"0,00"
25/04/2020 14:40:00,"2,26",59,"0,00"
25/04/2020 14:50:00,"1,04",58,"0,00"
25/04/2020 15:00:00,"0,77",55,"0,00"
25/04/2020 15:10:00,"1,05",54,"0,00"
25/04/2020 15:20:00,"1,64",52,"0,00"
25/04/2020 15:30:00,"1,10",49,"0,00"
25/04/2020 15:40:00,"2,76",49,"0,00"
25/04/2020 15:50:00,"1,56",51,"0,00"
25/04/2020 16:00:00,"1,62",51,"0,00"
25/04/2020 16:10:00,"0,60",53,"0,00"
25/04/2020 16:20:00,"2,28",53,"0,00"
25/04/2020 16:30:00,"3,69",54,"0,00"
25/04/2020 16:40:00,"3,25",55,"0,00"
25/04/2020 16:50:00,"3,85",57,"5,17"
25/04/2020 17:00:00,"3,63",57,"8,85"
25/04/2020 17:10:00,"3,53",58,"20,48"
25/04/2020 17:20:00,"1,94",58,"13,53"
25/04/2020 17:30:00,"1,54",59,"43,90"
25/04/2020 17:40:00,"2,18",59,"61,62"
25/04/2020 17:50:00,"3,11",59,"44,16"
25/04/2020 18:00:00,"3,38",58,"25,50"
25/04/2020 18:10:00,"1,72",57,"5,53"
25/04/2020 18:20:00,"1,51",58,"0,00"
25/04/2020 18:30:00,"3,13",56,"0,00"
25/04/2020 18:40:00,"2,56",58,"0,00"
25/04/2020 18:50:00,"2,64",57,"0,00"
25/04/2020 19:00:00,"2,63",57,"0,00"
25/04/2020 19:10:00,"3,16",56,"0,00"
25/04/2020 19:20:00,"3,04",55,"0,00"
25/04/2020 19:30:00,"2,97",56,"0,00"
25/04/2020 19:40:00,"3,02",55,"0,00"
25/04/2020 19:50:00,"3,21",54,"0,00"
25/04/2020 20:00:00,"3,51",54,"0,00"
25/04/2020 20:10:00,"3,63",53,"0,00"
25/04/2020 20:20:00,"2,80",52,"0,00"
25/04/2020 20:30:00,"2,72",52,"0,00"
25/04/2020 20:40:00,"2,05",52,"0,00"
25/04/2020 20:50:00,"1,70",51,"0,00"
25/04/2020 21:00:00,"1,79",50,"0,00"
25/04/2020 21:10:00,"1,04",50,"0,00"
25/04/2020 21:20:00,"1,17",50,"0,00"
25/04/2020 21:30:00,"1,20",49,"0,00"
25/04/2020 21:40:00,"2,63",49,"0,00"
25/04/2020 21:50:00,"2,64",47,"0,00"
25/04/2020 22:00:00,"3,28",47,"0,00"
25/04/2020 22:10:00,"3,70",46,"0,00"
25/04/2020 22:20:00,"3,30",46,"0,00"
25/04/2020 22:30:00,"2,96",45,"0,00"
25/04/2020 22:40:00,"3,44",45,"0,00"
25/04/2020 22:50:00,"3,78",44,"0,00"
25/04/2020 23:00:00,"2,79",44,"0,00"
25/04/2020 23:10:00,"2,24",43,"0,00"
25/04/2020 23:20:00,"1,42",43,"0,07"
25/04/2020 23:30:00,"3,19",42,"22,56"
25/04/2020 23:40:00,"3,38",41,"53,70"
25/04/2020 23:50:00,"4,09",40,"79,27"
26/04/2020 00:00:00,"3,66",40,"63,23"
26/04/2020 00:10:00,"3,30",39,"32,32"
26/04/2020 00:20:00,"5,58",35,"107,51"
26/04/2020 00:30:00,"4,38",35,"125,62"
26/04/2020 00:40:00,"4,85",35,"132,43"
26/04/2020 00:50:00,"5,83",34,"176,48"
26/04/2020 01:00:00,"5,47",34,"158,82"
26/04/2020 01:10:00,"5,48",34,"209,20"
26/04/2020 01:20:00,"4,83",34,"157,44"
26/04/2020 01:30:00,"5,31",34,"163,09"
26/04/2020 01:40:00,"5,33",33,"154,79"
26/04/2020 01:50:00,"5,02",33,"162,31"
26/04/2020 02:00:00,"4,79",33,"143,45"
26/04/2020 02:10:00,"4,70",32,"130,49"
26/04/2020 02:20:00,"5,12",33,"152,25"
26/04/2020 02:30:00,"5,15",33,"155,53"
26/04/2020 02:40:00,"5,10",32,"176,59"
26/04/2020 02:50:00,"5,33",31,"196,89"
26/04/2020 03:00:00,"5,25",30,"227,73"
26/04/2020 03:10:00,"5,34",30,"222,03"
26/04/2020 03:20:00,"5,24",28,"235,69"
26/04/2020 03:30:00,"4,61",26,"192,76"
26/04/2020 03:40:00,"4,56",26,"162,05"
26/04/2020 03:50:00,"4,86",25,"205,62"
26/04/2020 04:00:00,"5,21",24,"227,31"
26/04/2020 04:10:00,"5,50",23,"241,53"
26/04/2020 04:20:00,"5,19",23,"231,91"
26/04/2020 04:30:00,"5,46",22,"194,67"
26/04/2020 04:40:00,"4,21",22,"127,20"
26/04/2020 04:50:00,"4,74",21,"114,23"
26/04/2020 05:00:00,"4,47",22,"75,41"
26/04/2020 05:10:00,"4,15",22,"58,05"
26/04/2020 05:20:00,"4,22",22,"64,20"
26/04/2020 05:30:00,"4,42",23,"62,32"
26/04/2020 05:40:00,"3,15",23,"7,73"
26/04/2020 05:50:00,"2,55",24,"0,00"
26/04/2020 06:00:00,"3,21",25,"3,73"
26/04/2020 06:10:00,"2,63",25,"0,03"
26/04/2020 06:20:00,"2,51",25,"0,12"
26/04/2020 06:30:00,"3,19",26,"0,25"
26/04/2020 06:40:00,"4,11",26,"0,00"
26/04/2020 06:50:00,"3,95",26,"0,00"
26/04/2020 07:00:00,"1,57",27,"0,00"
26/04/2020 07:10:00,"1,34",27,"0,00"
26/04/2020 07:20:00,"1,82",27,"0,00"
26/04/2020 07:30:00,"1,16",28,"0,00"
26/04/2020 07:40:00,"1,39",28,"0,00"
26/04/2020 07:50:00,"1,21",28,"0,00"
26/04/2020 08:00:00,"1,34",29,"0,00"
26/04/2020 08:10:00,"2,06",28,"0,00"
26/04/2020 08:20:00,"2,02",28,"0,00"
26/04/2020 08:30:00,"1,94",27,"0,00"
26/04/2020 08:40:00,"2,31",27,"0,00"
26/04/2020 08:50:00,"2,29",28,"0,00"
26/04/2020 09:00:00,"2,44",28,"0,00"
26/04/2020 09:10:00,"2,97",27,"0,00"
26/04/2020 09:20:00,"2,09",28,"0,00"
26/04/2020 09:30:00,"2,48",25,"0,00"
26/04/2020 09:40:00,"2,57",24,"0,00"
26/04/2020 09:50:00,"2,61",24,"0,00"
26/04/2020 10:00:00,"2,75",22,"0,00"
26/04/2020 10:10:00,"2,35",23,"0,00"
26/04/2020 10:20:00,"2,64",26,"0,00"
26/04/2020 10:30:00,"3,03",29,"0,00"
26/04/2020 10:40:00,"2,73",27,"0,00"
26/04/2020 10:50:00,"2,93",26,"0,00"
26/04/2020 11:00:00,"2,76",27,"0,00"
26/04/2020 11:10:00,"3,20",26,"0,00"
26/04/2020 11:20:00,"2,82",26,"0,00"
26/04/2020 11:30:00,"3,16",24,"0,56"
26/04/2020 11:40:00,"3,69",21,"1,32"
26/04/2020 11:50:00,"3,54",21,"0,01"
26/04/2020 12:00:00,"3,26",22,"0,01"
26/04/2020 12:10:00,"3,12",21,"0,46"
26/04/2020 12:20:00,"2,88",25,"0,19"
26/04/2020 12:30:00,"3,07",26,"0,01"
26/04/2020 12:40:00,"3,04",30,"0,00"
26/04/2020 12:50:00,"3,40",35,"0,00"
26/04/2020 13:00:00,"3,33",39,"0,00"
26/04/2020 13:10:00,"3,38",40,"0,21"
26/04/2020 13:20:00,"3,12",52,"0,23"
26/04/2020 13:30:00,"3,06",39,"0,03"
26/04/2020 13:40:00,"2,69",39,"0,00"
26/04/2020 13:50:00,"2,52",46,"0,00"
26/04/2020 14:00:00,"4,32",45,"4,67"
26/04/2020 14:10:00,"5,96",44,"99,68"
26/04/2020 14:20:00,"4,76",51,"59,89"
26/04/2020 14:30:00,"4,61",53,"13,38"
26/04/2020 14:40:00,"4,97",51,"14,72"
26/04/2020 14:50:00,"5,37",55,"159,20"
26/04/2020 15:00:00,"6,88",61,"337,46"
26/04/2020 15:10:00,"6,63",57,"324,50"
26/04/2020 15:20:00,"6,54",55,"265,96"
26/04/2020 15:30:00,"6,47",53,"227,21"
26/04/2020 15:40:00,"4,54",52,"56,50"
26/04/2020 15:50:00,"4,35",53,"58,17"
26/04/2020 16:00:00,"4,74",54,"41,49"
26/04/2020 16:10:00,"5,10",54,"60,17"
26/04/2020 16:20:00,"5,92",54,"180,12"
26/04/2020 16:30:00,"4,64",54,"214,39"
26/04/2020 16:40:00,"5,88",54,"173,33"
26/04/2020 16:50:00,"6,19",54,"164,33"
26/04/2020 17:00:00,"6,23",53,"208,57"
26/04/2020 17:10:00,"6,22",54,"275,74"
26/04/2020 17:20:00,"6,03",54,"143,18"
26/04/2020 17:30:00,"7,47",55,"247,01"
26/04/2020 17:40:00,"7,45",54,"298,82"
26/04/2020 17:50:00,"7,41",54,"405,30"
26/04/2020 18:00:00,"5,84",55,"290,04"
26/04/2020 18:10:00,"5,52",52,"186,26"
26/04/2020 18:20:00,"7,20",48,"302,54"
26/04/2020 18:30:00,"6,33",48,"179,59"
26/04/2020 18:40:00,"5,95",49,"110,20"
26/04/2020 18:50:00,"5,61",48,"56,16"
26/04/2020 19:00:00,"5,86",50,"164,35"
26/04/2020 19:10:00,"5,40",50,"150,87"
26/04/2020 19:20:00,"3,33",49,"32,01"
26/04/2020 19:30:00,"4,11",49,"56,12"
26/04/2020 19:40:00,"6,25",50,"203,64"
26/04/2020 19:50:00,"6,61",50,"279,78"
26/04/2020 20:00:00,"6,30",50,"278,69"
26/04/2020 20:10:00,"7,10",50,"383,36"
26/04/2020 20:20:00,"8,27",50,"656,67"
26/04/2020 20:30:00,"7,49",50,"376,39"
26/04/2020 20:40:00,"7,13",50,"321,08"
26/04/2020 20:50:00,"7,28",49,"365,79"
26/04/2020 21:00:00,"6,96",49,"285,35"
26/04/2020 21:10:00,"5,84",49,"103,30"
26/04/2020 21:20:00,"5,63",49,"127,02"
26/04/2020 21:30:00,"5,48",49,"145,17"
26/04/2020 21:40:00,"7,05",49,"323,43"
26/04/2020 21:50:00,"7,97",49,"521,32"
26/04/2020 22:00:00,"7,68",49,"521,81"
26/04/2020 22:10:00,"5,90",49,"281,00"
26/04/2020 22:20:00,"5,69",48,"172,34"
26/04/2020 22:30:00,"3,75",48,"75,15"
26/04/2020 22:40:00,"3,29",48,"42,35"
26/04/2020 22:50:00,"3,30",48,"29,31"
26/04/2020 23:00:00,"3,86",48,"46,03"
26/04/2020 23:10:00,"3,40",48,"85,84"
26/04/2020 23:20:00,"2,81",47,"103,47"
26/04/2020 23:30:00,"3,86",47,"119,89"
26/04/2020 23:40:00,"4,27",46,"97,46"
26/04/2020 23:50:00,"4,46",45,"59,11"
27/04/2020 00:00:00,"4,79",44,"55,41"
27/04/2020 00:10:00,"6,12",44,"96,70"
27/04/2020 00:20:00,"4,18",46,"50,78"
27/04/2020 00:30:00,"3,61",46,"50,85"
27/04/2020 00:40:00,"3,53",46,"91,50"
27/04/2020 00:50:00,"3,04",45,"100,71"
27/04/2020 01:00:00,"3,36",46,"76,96"
27/04/2020 01:10:00,"4,08",46,"86,18"
27/04/2020 01:20:00,"5,60",46,"137,03"
27/04/2020 01:30:00,"5,20",45,"115,34"
27/04/2020 01:40:00,"5,67",46,"128,78"
27/04/2020 01:50:00,"5,81",46,"154,31"
27/04/2020 02:00:00,"6,02",46,"116,39"
27/04/2020 02:10:00,"6,10",46,"121,52"
27/04/2020 02:20:00,"7,20",46,"232,11"
27/04/2020 02:30:00,"7,58",45,"319,63"
27/04/2020 02:40:00,"7,05",44,"303,47"
27/04/2020 02:50:00,"6,91",43,"300,35"
27/04/2020 03:00:00,"7,22",42,"415,47"
27/04/2020 03:10:00,"6,68",40,"343,70"
27/04/2020 03:20:00,"6,22",39,"337,32"
27/04/2020 03:30:00,"5,02",38,"212,28"
27/04/2020 03:40:00,"4,56",37,"135,98"
27/04/2020 03:50:00,"4,00",37,"173,64"
27/04/2020 04:00:00,"4,93",35,"222,92"
27/04/2020 04:10:00,"6,85",35,"424,89"
27/04/2020 04:20:00,"7,54",34,"713,57"
27/04/2020 04:30:00,"8,15",33,"703,77"
27/04/2020 04:40:00,"7,88",32,"593,16"
27/04/2020 04:50:00,"7,70",32,"666,57"
27/04/2020 05:00:00,"7,70",30,"631,17"
27/04/2020 05:10:00,"6,59",30,"452,04"
27/04/2020 05:20:00,"6,35",30,"287,92"
27/04/2020 05:30:00,"6,37",30,"250,97"
27/04/2020 05:40:00,"7,00",30,"343,24"
27/04/2020 05:50:00,"7,49",29,"435,71"
27/04/2020 06:00:00,"7,64",30,"454,30"
27/04/2020 06:10:00,"8,06",29,"478,99"
27/04/2020 06:20:00,"7,86",29,"527,87"
27/04/2020 06:30:00,"7,60",29,"527,06"
27/04/2020 06:40:00,"6,91",29,"414,92"
27/04/2020 06:50:00,"7,07",29,"511,51"
27/04/2020 07:00:00,"7,49",29,"625,63"
27/04/2020 07:10:00,"7,47",31,"560,94"
27/04/2020 07:20:00,"7,67",31,"448,77"
27/04/2020 07:30:00,"7,34",30,"438,01"
27/04/2020 07:40:00,"7,38",30,"385,83"
27/04/2020 07:50:00,"6,90",31,"313,70"
27/04/2020 08:00:00,"6,91",33,"264,21"
27/04/2020 08:10:00,"7,42",34,"385,63"
27/04/2020 08:20:00,"8,27",40,"511,00"
27/04/2020 08:30:00,"8,06",36,"598,81"
27/04/2020 08:40:00,"8,01",38,"529,66"
27/04/2020 08:50:00,"7,80",42,"569,63"
27/04/2020 09:00:00,"8,60",37,"638,73"
27/04/2020 09:10:00,"8,47",42,"683,04"
27/04/2020 09:20:00,"8,09",42,"545,38"
27/04/2020 09:30:00,"8,62",49,"483,43"
27/04/2020 09:40:00,"8,76",52,"488,31"
27/04/2020 09:50:00,"9,53",52,"707,21"
27/04/2020 10:00:00,"8,94",51,"572,56"
27/04/2020 10:10:00,"6,87",48,"304,22"
27/04/2020 10:20:00,"6,98",44,"337,74"
27/04/2020 10:30:00,"9,13",41,"576,31"
27/04/2020 10:40:00,"7,67",43,"405,57"
27/04/2020 10:50:00,"6,77",43,"357,66"
27/04/2020 11:00:00,"7,50",47,"391,19"
27/04/2020 11:10:00,"7,95",48,"510,93"
27/04/2020 11:20:00,"6,58",45,"476,72"
27/04/2020 11:30:00,"5,55",38,"477,30"
27/04/2020 11:40:00,"5,37",41,"341,70"
27/04/2020 11:50:00,"4,37",41,"356,03"
27/04/2020 12:00:00,"7,22",41,"620,09"
27/04/2020 12:10:00,"4,10",38,"516,33"
27/04/2020 12:20:00,"3,79",37,"359,48"
27/04/2020 12:30:00,"5,50",36,"549,83"
27/04/2020 12:40:00,"5,71",44,"510,92"
